จังหวัดของโรงเรียน,ชื่อโรงเรียน
นครศรีธรรมราช,โรงเรียนเจริญมิตร
นครศรีธรรมราช,โรงเรียนเจริญวัยวิทยา
นครศรีธรรมราช,โรงเรียนเจริญวิทย์
นครศรีธรรมราช,โรงเรียนเจริญวิทยา
นครศรีธรรมราช,โรงเรียนฉวางสงเคราะห์
นครศรีธรรมราช,โรงเรียนชนะวิทยา
นครศรีธรรมราช,โรงเรียนชะอวดวิทยา
นครศรีธรรมราช,โรงเรียนชุบธรรมวิทยา
นครศรีธรรมราช,โรงเรียนชูศิลป์วิทยา
นครศรีธรรมราช,โรงเรียนดรุณศึกษา
นครศรีธรรมราช,โรงเรียนตันติวัตร
นครศรีธรรมราช,โรงเรียนไตรภูมิวิทยา
นครศรีธรรมราช,โรงเรียนท้าวราษฎร์สงเคราะห์
นครศรีธรรมราช,โรงเรียนทิพย์กองลาศวิทยา
นครศรีธรรมราช,โรงเรียนธนรัตน์อุปถัมภ์
นครศรีธรรมราช,โรงเรียนนรรถยาพิศนุสรณ์
นครศรีธรรมราช,โรงเรียนนาคคามพิทยาคม
นครศรีธรรมราช,โรงเรียนบ้านเด็กศึกษา
นครศรีธรรมราช,โรงเรียนบำรุงวิทยา
นครศรีธรรมราช,โรงเรียนประชาอุทิศมูลนิธิ
นครศรีธรรมราช,โรงเรียนประสาทธรรมวิภัช
นครศรีธรรมราช,โรงเรียนประสานศิลป์ศึกษา
นครศรีธรรมราช,โรงเรียนเปรมฤทัยศึกษา
นครศรีธรรมราช,โรงเรียนพรธิดา
นครศรีธรรมราช,โรงเรียนพรหมประสาทวิทย์
นครศรีธรรมราช,โรงเรียนพระมหาธาตุมูลนิธิมัธยม
นครศรีธรรมราช,โรงเรียนพริ้มพิทยานุสรณ์
นครศรีธรรมราช,โรงเรียนพิศิษฐ์อนุสรณ์
